Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Order Month,Order Year,Discounted Order,Sales,Profit,Discount,Quantity,Processing Time,Profit Margin,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Order Cost Category_Low-Cost,Order Cost Category_Medium-Cost
7497,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",7,2017,0,0.17053839755105318,0.24084844088519175,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.1204377507016279,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7498,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",7,2017,0,-0.5177757293236186,-0.2457548021357578,-0.7566434880210966,0.09457366754129916,0.023934529546372672,0.7694671945085256,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7499,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",7,2017,0,-0.3481606189731677,-0.055865453686978435,-0.7566434880210966,0.09457366754129916,0.023934529546372672,0.36662133283527865,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7500,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",7,2017,0,-0.4826165636774976,-0.1885428150853137,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.6575655662659571,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7501,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,7,2017,0,-0.17325136912701128,-0.06735582158929099,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.03091644810757309,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7502,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,Toby Carlisle,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,7,2017,1,0.6611607431803458,0.2727580433086433,0.2121533166836726,-0.35486486474959156,0.023934529546372672,-0.030629447425839666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7503,US-2017-120147,2017-03-30,2017-03-30,TB-21400,Tom Boeckenhauer,United States,Los Angeles,California,90036,West,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3,2017,0,-0.514938678493384,-0.24846082990222568,-0.7566434880210966,-0.8043033970404823,-2.2650768416158247,0.47852296107784736,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7504,US-2017-120147,2017-03-30,2017-03-30,TB-21400,Tom Boeckenhauer,United States,Los Angeles,California,90036,West,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,3,2017,1,-0.1129083112003619,-0.07962212245342787,0.2121533166836726,-1.253741929331373,-2.2650768416158247,-0.030629447425839666,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7505,CA-2016-158043,2016-01-31,2016-02-04,JK-15325,Jason Klamczynski,United States,Atlantic City,New Jersey,8401,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,1,2016,0,-0.47116703711262253,-0.14992861886623085,-0.7566434880210966,-0.8043033970404823,0.023934529546372672,0.8366081714540669,0.0,1.0,0.0,1.0,0.0,0.0,1.0
7506,US-2017-106579,2017-06-08,2017-06-13,BW-11200,Ben Wallace,United States,Skokie,Illinois,60076,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",6,2017,1,-0.4994970161173932,-0.4630980322879751,3.11854373079798,0.09457366754129916,0.596187372336922,-3.7513585864912447,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7507,CA-2014-115889,2014-11-02,2014-11-06,SH-20395,Shahid Hopkins,United States,San Francisco,California,94122,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,11,2014,1,-0.4128453779025153,-0.21616274849260314,0.2121533166836726,-0.8043033970404823,0.023934529546372672,-0.030629447425839666,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7508,CA-2014-115889,2014-11-02,2014-11-06,SH-20395,Shahid Hopkins,United States,San Francisco,California,94122,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,11,2014,0,0.3889659806681288,0.8091409221169086,-0.7566434880210966,-0.8043033970404823,0.023934529546372672,0.36662133283527865,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7509,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,7,2017,1,-0.5069138775735778,-0.2352873947300115,0.2121533166836726,-0.8043033970404823,0.023934529546372672,0.5288786937870033,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7510,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7,2017,1,4.257046678069676,-3.542149194587498,1.1809501213884417,2.3417663289957527,0.023934529546372672,-0.6604746597670568,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7511,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",7,2017,1,-0.37318746022559385,-0.22195610793808668,0.2121533166836726,0.5440121998321898,0.023934529546372672,-0.1145556686077661,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7512,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",7,2017,1,0.47509073801453455,1.256027057601836,0.2121533166836726,0.5440121998321898,0.023934529546372672,0.5568541008476454,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7513,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",7,2017,1,0.07622165593234514,-0.08556615844499886,0.2121533166836726,1.4428892644139713,0.023934529546372672,-0.1145556686077661,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7514,US-2017-161935,2017-07-14,2017-07-18,JL-15835,John Lee,United States,Columbus,Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,7,2017,1,-0.4971057875604812,-0.2477966230868199,0.2121533166836726,0.5440121998321898,0.023934529546372672,0.0812721808167289,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7515,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",12,2017,0,-0.45596855052208035,-0.13121602685689826,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.747086868860012,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7516,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,12,2017,0,0.014019316479452825,0.3691469573523335,-0.7566434880210966,0.5440121998321898,-0.5483183132441767,0.36662133283527865,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7517,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",12,2017,0,-0.49001316048489485,-0.19295446035307048,-0.7566434880210966,0.09457366754129916,-0.5483183132441767,0.7694671945085256,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7518,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,12,2017,0,-0.15937008470764943,0.2257223606769467,-0.7566434880210966,0.5440121998321898,-0.5483183132441767,0.45614263542933364,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7519,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,12,2017,0,-0.4919889637416653,-0.2634423836274889,-0.7566434880210966,-1.253741929331373,-0.5483183132441767,-0.19288680837756408,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7520,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,12,2017,0,-0.5157492644448797,-0.2424911686477147,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.747086868860012,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7521,US-2017-167920,2017-12-09,2017-12-12,JL-15835,John Lee,United States,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,12,2017,0,3.01592306459941,5.6821545144598895,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.6458417561362141,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7522,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,9,2016,1,-0.5076636695787112,-0.34611563193515366,2.634145328445595,-0.8043033970404823,1.1684402151274713,-2.147435248347762,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7523,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9,2016,1,-0.5079068453641599,-0.3362181303771938,2.634145328445595,0.9934507321230805,1.1684402151274713,-1.9236319918626248,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7524,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,Maribeth Dona,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",9,2016,1,-0.3144047802555735,-0.2821324254054342,0.6965517190360571,-0.8043033970404823,1.1684402151274713,-0.31438000475521,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7525,CA-2014-125731,2014-09-10,2014-09-16,CL-12565,Clay Ludtke,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,9,2014,1,-0.47530102546525,-0.19169984747952626,0.2121533166836726,1.4428892644139713,1.1684402151274713,0.5009032867263611,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7526,CA-2014-125731,2014-09-10,2014-09-16,CL-12565,Clay Ludtke,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,9,2014,1,3.2364531050281773,1.254581792772018,0.2121533166836726,0.5440121998321898,1.1684402151274713,-0.05860485448648181,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7527,US-2017-106145,2017-09-26,2017-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,9,2017,0,-0.34826194221710466,0.06926783030180995,-0.7566434880210966,0.9934507321230805,-2.2650768416158247,0.747086868860012,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7528,US-2017-106145,2017-09-26,2017-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,9,2017,0,-0.5069341422223651,-0.23934233633764293,-0.7566434880210966,-0.35486486474959156,-2.2650768416158247,0.4337623097808198,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7529,US-2017-106145,2017-09-26,2017-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,9,2017,0,-0.4394528617603578,-0.10415164915014884,-0.7566434880210966,0.9934507321230805,-2.2650768416158247,0.7247065432114982,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7530,US-2017-106145,2017-09-26,2017-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",9,2017,1,-0.4871761096546603,-0.21288476485731359,0.2121533166836726,-0.35486486474959156,-2.2650768416158247,0.4449524726050768,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7531,US-2017-106145,2017-09-26,2017-09-26,RA-19885,Ruben Ausman,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,9,2017,1,1.8284045133339866,2.9516701815439155,0.2121533166836726,-0.35486486474959156,-2.2650768416158247,0.472927879665719,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7532,CA-2016-107146,2016-06-17,2016-06-19,LC-16885,Lena Creighton,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",6,2016,1,0.14435140515554892,-0.40615664801417783,0.2121533166836726,-0.35486486474959156,-1.120571156034726,-0.39430973921418755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,CA-2016-107146,2016-06-17,2016-06-19,LC-16885,Lena Creighton,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",6,2016,1,0.6934828579962321,0.2874720692888126,0.2121533166836726,0.09457366754129916,-1.120571156034726,-0.030629447425839666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7534,US-2017-134642,2017-02-25,2017-03-01,SW-20245,Scot Wooten,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",2,2017,1,-0.03186998069959094,-0.49656872572973376,0.2121533166836726,-0.8043033970404823,0.023934529546372672,-0.5341867745173983,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7535,US-2017-134642,2017-02-25,2017-03-01,SW-20245,Scot Wooten,United States,Greenville,North Carolina,27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",2,2017,1,0.05713235677462414,-0.21021973751154974,0.2121533166836726,0.5440121998321898,0.023934529546372672,-0.22645729685033467,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7536,US-2017-160143,2017-03-31,2017-04-07,HG-14965,Henry Goldwyn,United States,Los Angeles,California,90004,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3,2017,0,-0.4551073029486163,-0.18745425391562096,-0.7566434880210966,-0.35486486474959156,1.7406930579180206,0.3218606815382513,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7537,CA-2017-103415,2017-12-03,2017-12-08,MV-17485,Mark Van Huff,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,12,2017,1,-0.4959101732820252,-0.41593524835209594,2.1497469260932105,-0.8043033970404823,0.596187372336922,-2.632342304065559,0.0,0.0,1.0,0.0,0.0,1.0,0.0
7538,CA-2016-106460,2016-02-19,2016-02-22,GT-14710,Greg Tran,United States,San Francisco,California,94109,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,2,2016,0,-0.35079502331552836,0.07181805646960246,-0.7566434880210966,-0.8043033970404823,-0.5483183132441767,0.7694671945085256,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7539,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,12,2017,1,-0.2408390389951524,-0.13786014503199104,0.2121533166836726,-1.253741929331373,0.023934529546372672,-0.030629447425839666,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7540,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,12,2017,1,-0.4375682494231306,-0.5199164152996602,2.634145328445595,1.892327796704862,0.023934529546372672,-1.774429820872533,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7541,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,12,2017,1,0.08355745879338021,-3.542149194587498,2.634145328445595,1.892327796704862,0.023934529546372672,-3.230703819815542,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7542,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,12,2017,1,-0.40465845979240983,-0.2187929254807685,0.2121533166836726,-0.8043033970404823,0.023934529546372672,-0.05860485448648181,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7543,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",12,2017,1,0.7582486755207293,-0.2696498473220834,0.2121533166836726,0.9934507321230805,0.023934529546372672,-0.28240811097161894,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7544,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,12,2017,1,-0.3850422797662168,-0.4166363555461354,0.2121533166836726,0.9934507321230805,0.023934529546372672,-0.8419162521844618,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7545,US-2017-112347,2017-12-02,2017-12-06,BS-11380,Bill Stewart,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,12,2017,1,1.7663541587469993,0.4273675547520975,0.2121533166836726,0.5440121998321898,0.023934529546372672,-0.11455566860776607,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7546,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,10,2014,1,1.293356991400539,0.4683085248461356,0.2121533166836726,0.9934507321230805,0.596187372336922,-0.05860485448648181,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7547,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,10,2014,1,1.3845276462950047,0.4083443845559316,0.2121533166836726,1.4428892644139713,0.596187372336922,-0.08658026154712395,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7548,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,10,2014,1,-0.4999935000126842,-0.4661238633359347,3.11854373079798,0.5440121998321898,0.596187372336922,-3.863260214733813,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7549,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,Craig Molinari,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10,2014,1,-0.5245491881808035,-0.28575788760619064,3.11854373079798,-1.253741929331373,0.596187372336922,-1.820933122198185,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7550,CA-2016-136595,2016-09-05,2016-09-07,EM-13825,Elizabeth Moffitt,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",9,2016,1,-0.476628359960824,-0.38918862390580294,2.1497469260932105,-0.35486486474959156,-1.120571156034726,-1.5133260216398734,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7551,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",11,2014,0,-0.4423405742125608,-0.09160552041470675,-0.7566434880210966,-0.35486486474959156,0.596187372336922,0.8366081714540669,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7552,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IPÊTelephone,11,2014,0,1.5820978396476597,1.952823057404215,-0.7566434880210966,0.9934507321230805,0.596187372336922,0.29948035588973754,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7553,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,11,2014,1,-0.49751108053622894,-0.2231553702436804,0.2121533166836726,-0.35486486474959156,0.596187372336922,0.500903286726361,0.0,0.0,1.0,1.0,0.0,1.0,0.0
7554,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,Katharine Harms,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,11,2014,0,-0.4646823495006579,-0.14212213876417798,-0.7566434880210966,0.09457366754129916,0.596187372336922,0.7918475201570392,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7555,CA-2014-114181,2014-05-10,2014-05-14,AF-10885,Art Foster,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,5,2014,1,0.35614991503804966,-2.4937002432349704,1.665348523740826,1.4428892644139713,0.023934529546372672,-1.6699883011794694,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7556,CA-2014-114181,2014-05-10,2014-05-14,AF-10885,Art Foster,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5,2014,1,-0.47380144145498315,-0.21531403978402908,0.2121533166836726,0.5440121998321898,0.023934529546372672,0.24912462318058176,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7557,CA-2017-159506,2017-11-27,2017-12-02,JR-16210,Justin Ritter,United States,Columbus,Indiana,47201,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,11,2017,0,-0.12940373531329702,0.47664801041734134,-0.7566434880210966,0.9934507321230805,0.596187372336922,0.747086868860012,0.0,0.0,1.0,1.0,0.0,0.0,1.0
7558,CA-2017-159506,2017-11-27,2017-12-02,JR-16210,Justin Ritter,United States,Columbus,Indiana,47201,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,11,2017,0,0.7309825905772965,2.027121969783076,-0.7566434880210966,-0.35486486474959156,0.596187372336922,0.7247065432114982,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7559,US-2014-137155,2014-11-01,2014-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,11,2014,0,0.82217351012055,1.3175030884055026,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.36662133283527865,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7560,US-2014-137155,2014-11-01,2014-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,11,2014,0,-0.1049341719025241,0.5738374576752782,-0.7566434880210966,-0.35486486474959156,0.023934529546372672,0.8142278458055531,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7561,US-2014-137155,2014-11-01,2014-11-05,DL-12925,Daniel Lacy,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",11,2014,0,-0.4500918023737373,-0.1689856144094775,-0.7566434880210966,0.9934507321230805,0.023934529546372672,0.41138198413230626,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7562,CA-2016-105746,2016-12-30,2017-01-01,BD-11605,Brian Dahlen,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",12,2016,1,-0.09772502309641025,-0.2696498473220834,0.6965517190360571,-1.253741929331373,-1.120571156034726,-0.28240811097161894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7563,US-2016-104815,2016-09-03,2016-09-07,RB-19570,Rob Beeghly,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",9,2016,1,-0.02690514174668047,-0.2696498473220834,0.6965517190360571,0.09457366754129916,0.023934529546372672,-0.28240811097161894,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7564,CA-2017-157672,2017-10-05,2017-10-07,RB-19795,Ross Baird,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,LogitechÊMX Performance Wireless Mouse,10,2017,1,-0.368668443546006,-0.13063177086186542,0.2121533166836726,-0.8043033970404823,-1.120571156034726,0.19317380905929749,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7565,US-2016-166660,2016-01-30,2016-02-01,TB-21250,Tim Brockman,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,1,2016,1,0.5719760238670442,-0.8829710405920332,0.2121533166836726,0.09457366754129916,-1.120571156034726,-0.5901375886386825,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7566,US-2016-166660,2016-01-30,2016-02-01,TB-21250,Tim Brockman,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,1,2016,0,-0.4072827318103768,-0.18997782980995578,-0.7566434880210966,-1.253741929331373,-1.120571156034726,0.07567709940460048,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7567,CA-2017-140802,2017-04-21,2017-04-23,KN-16390,Katherine Nockton,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,LogitechÊLS21 Speaker System - PC Multimedia - 2.1-CH - Wired,4,2017,1,-0.40881271279382475,-0.18359201428529856,0.2121533166836726,-0.35486486474959156,-1.120571156034726,0.10924758787737104,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7568,CA-2017-140802,2017-04-21,2017-04-23,KN-16390,Katherine Nockton,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,4,2017,1,-0.47781384191488635,-0.1952586839966386,0.2121533166836726,0.09457366754129916,-1.120571156034726,0.5009032867263611,0.0,0.0,0.0,1.0,0.0,0.0,1.0
